ReturnId,IsReceiptPresent,ReceiptId,ReturnDate,ReturnPrice,CustomerName,Street,City,State,CustomerPhone,CreditCardNum,CreditCardExpire,GiftCardNumber,EmployeeId,CustomerID
8324,False,9675,2024-03-01 22:57:06.688661,1,Tyler Daniels,533 Tammy Way Apt. 037,West Jocelynstad,New Mexico,+1-724-843-8124x94796,8525207168021108,2021-02-04 03:55:12.308236,9057,92530,11149
1808,True,6689,2024-01-31 08:01:25.869109,4211,Sharon Brown,64250 Jeff Glen,Kellyton,Oregon,(347)319-5136x40777,4539285306410744,2020-08-17 05:15:23.309524,9362,40295,11150
9569,False,6313,2024-02-13 18:46:02.949292,53415462,Emily Little,517 Palmer Inlet Suite 642,East Staciefort,Virginia,(601)522-1778x238,8955673342346409,2020-09-17 20:37:12.888608,6986,57258,11151
7041,False,7842,2024-01-25 11:56:48.473270,946,Lucas Bullock,439 Christopher Spring,Alanville,Virginia,(947)551-0074x0231,9342818732235724,2023-02-26 07:56:07.356871,8824,69674,11152
6749,False,5748,2024-01-12 04:47:10.515303,53544,Lynn Walker,2413 Thomas Drives Suite 892,Englishton,Alabama,702-772-0992x4091,2762953835939669,2020-03-07 03:52:49.918325,2096,80899,11153
1979,False,7585,2024-03-18 08:23:33.168865,25257,Debra Foster,7447 Dylan Stream,East Stephaniehaven,Oklahoma,423.605.5781,7451424039480929,2021-06-05 10:12:37.384718,9366,26093,11154
8307,False,7073,2024-01-11 02:26:57.811712,4154,Andrea Harper,259 Paul Walk Suite 833,North Barbara,Vermont,297-670-6555,4247716314231030,2022-08-17 21:56:58.123463,3676,94877,11155
5173,False,7084,2024-03-12 12:15:07.404961,1,Kayla Ho,625 Justin Common,Sueside,Louisiana,996-960-2636,9043111527225793,2023-12-15 01:25:47.457973,3955,26122,11156
4944,False,5495,2024-03-12 23:52:11.081465,0,Austin Smith,9142 Thomas Haven Suite 514,East Jamiefort,Wyoming,001-713-210-5318,3235383946699404,2022-08-28 11:10:07.842419,6279,71186,11157
5946,False,8124,2024-02-27 05:11:33.311147,37,Lisa Lloyd,170 Alan Lodge,Freemanland,Michigan,001-749-750-7844x85948,2445896652478604,2020-09-01 03:05:22.400673,9471,26122,11158
8169,True,5790,2024-03-21 05:39:49.604393,777,Tracy Mejia,3630 Washington Hill Apt. 158,Reginaview,Indiana,001-966-924-5490x58574,9907776756539497,2022-08-17 04:04:07.069626,9686,29733,11159
9602,False,1644,2024-01-10 13:44:00.775291,4231,Kelly Hopkins,410 Johnson Creek Apt. 496,South Stephen,South Dakota,(494)333-5827x5084,7941896657270027,2024-02-11 10:15:26.311411,6318,26093,11160
5411,False,5825,2024-03-27 19:52:14.452385,71212084,David Stevens,3094 Costa Roads,Josephville,Kentucky,936.647.0978,0381700921447633,2023-09-08 23:20:11.721226,5406,54061,11161
3337,True,8034,2024-02-15 12:22:45.299391,948187,Charles Kennedy,659 Valerie Canyon,Port Joyce,Tennessee,763.519.1254x8252,6581097603385137,2020-10-23 02:07:41.622741,436,26093,11162
32,True,1633,2024-02-06 15:12:57.992019,35072,Elizabeth George,92059 Michelle Prairie Apt. 890,Kiaramouth,New Jersey,534.750.6535x5800,0884028926651076,2021-04-14 15:29:10.753426,4675,27935,11163
270,False,296,2024-03-07 15:01:08.598084,3651,Jeffrey Simpson,98393 Larry Drive,Port Frederick,Ohio,968.322.7103x33621,5281042236071273,2021-09-18 13:32:33.613394,7809,40295,11164
6930,False,9707,2024-03-22 19:28:59.667575,5,Derek Mcgrath,33409 Marvin Greens,East Christophershire,Idaho,001-619-257-3590x941,7994809523667931,2023-11-15 16:07:48.479472,8612,69674,11165
490,False,1011,2024-02-25 07:32:22.269701,88,William David,479 Brian Highway,North Samanthamouth,Alaska,(671)904-1036x514,0911739760030840,2024-03-08 20:38:20.547441,9984,29733,11166
6496,False,4377,2024-02-01 17:54:46.627419,346925,April Hayes,8290 Nichole Valley,Murphyview,Tennessee,(544)400-4579,9262444311549939,2022-04-19 22:45:07.037907,5657,71186,11167
1430,False,860,2024-02-23 21:14:40.661212,47319,Theresa Leach,840 Christina Road Apt. 877,Hartview,Wyoming,001-518-898-5438x23937,6820024205071643,2023-10-24 07:08:30.839812,8205,92530,11168
5449,False,1045,2024-02-13 06:22:04.387923,96,Logan Nielsen,7872 Maria Village,North Douglas,Iowa,(571)414-2384,2983392743953958,2023-04-05 21:19:17.787105,3845,79023,11169
5788,True,5416,2024-03-29 14:40:31.748579,4466538,Sharon Benitez,04363 Washington Wells Apt. 544,North Theresa,South Carolina,371-953-0759x87018,9261789983367350,2020-03-11 16:17:14.590810,5906,92530,11170
3018,True,1568,2024-03-08 18:14:12.829238,81468714,Pamela Price,90538 Huber Grove,Riverafurt,Pennsylvania,+1-455-472-5108x1252,4321319374004796,2021-10-30 15:36:35.450066,7394,97986,11171
8916,True,7064,2024-01-25 14:38:37.226750,8790,Ashley Nelson,180 Jason Land Suite 451,Tiffanytown,Kansas,750-738-9546x16296,9679377796993048,2021-11-26 19:43:26.100464,4803,94877,11172
3726,True,3093,2024-04-11 01:31:37.207833,5553,Connor Aguirre,5793 Amy Islands,Johnstad,Oregon,001-850-203-8785x19173,3093871972986204,2020-09-28 00:39:01.130090,8475,57258,11173
1907,False,1740,2024-03-28 00:37:30.589458,563946031,Brenda Young,2720 Monica Meadows Apt. 428,East Kristine,Connecticut,698-556-4208x651,9379896879277113,2020-03-26 22:10:46.029943,3920,54061,11174
3411,False,1375,2024-01-23 07:06:33.899366,71795325,Christina Santos,4170 Strong Villages,Port Jeremyborough,Florida,(775)675-4273,7636012421066885,2021-08-08 15:13:47.949109,6658,54061,11175
3065,False,6506,2024-03-18 11:53:03.980891,1243.5,Rodney Brown,714 Rodriguez Cliffs Apt. 928,Brendanville,Nevada,+1-265-251-6996,6931985510181010,2022-04-01 13:41:34.862354,3491,81344,11176
7823,True,4070,2024-03-28 15:09:20.766817,1505369,Nicole Green,0685 Brock Road Suite 462,South Lorettafurt,Minnesota,435-474-9136x08606,9989153130379671,2020-12-10 23:42:58.138579,60,71186,11177
4817,True,7798,2024-03-30 22:48:06.921357,19,Shane Weaver,466 Newman Ford Apt. 623,Nelsontown,Maine,549-734-6417x00144,9080096901740889,2022-03-25 17:51:11.280976,1379,79023,11178
3780,True,7197,2024-03-18 18:49:36.163076,91,Danielle Marquez,864 Byrd Views,Lake Jacob,Alabama,951.724.4738x65707,3464139952504858,2022-01-05 01:22:30.570887,8978,79023,11179
8237,False,827,2024-01-18 01:25:13.216277,43585980,Daniel Powell,7674 Ronald River Apt. 024,South Thomaschester,Iowa,+1-545-331-4504x88872,6385895514656973,2020-08-21 11:48:21.397500,5002,94877,11180
8478,True,3247,2024-04-06 21:31:23.602397,9536,Melissa Medina,40573 Victoria Glens,New Cindychester,Michigan,752-289-5193x139,7424210685643157,2020-08-14 19:18:27.170234,5713,19694,11181
4450,True,8462,2024-02-03 08:33:29.405828,35595888,Mrs. Stacy Mcgee DDS,16186 Torres Point Suite 470,Kristenfort,Virginia,+1-579-728-4176,7938194132265277,2021-10-19 12:00:02.936200,9604,54061,11182
9541,True,3705,2024-01-10 12:07:14.152528,4,Cassandra Rogers,6212 Tanya Glens,Port Shawnville,Michigan,831-201-3701x66506,4469187442369806,2020-08-20 21:38:39.984720,7451,97986,11183
2305,False,9823,2024-02-29 13:37:45.233117,935,Thomas Williams,314 Brett Mews Suite 668,Charlesstad,Tennessee,729.779.8415x151,3622241925769077,2022-05-23 21:21:58.155194,8808,84966,11184
5315,True,8477,2024-01-27 17:03:59.287068,888,Jacqueline Thompson,56809 Jennifer Streets Suite 936,Stephaniemouth,Pennsylvania,433-360-9318x2620,0443759875408337,2020-10-04 00:13:28.378930,8049,41845,11185
4364,False,876,2024-03-01 08:20:56.603858,50,Kristina Schultz,98057 Robert Squares Suite 334,Lake Amanda,South Dakota,001-442-814-7376x930,0629109223712254,2021-08-03 11:34:29.863564,5596,27935,11186
7924,False,5828,2024-02-23 19:24:43.300910,910390,Paula Schultz,2199 Martin Garden,Lake Jennifer,New York,(784)265-8115,0632275070188622,2024-01-25 01:31:16.660654,4720,29733,11187
4891,False,3058,2024-01-27 10:47:21.836099,3708.0,Sherry Davis,409 Terrell Squares,Jamesfort,New Hampshire,+1-819-629-9664x2656,8680304910443300,2021-06-27 10:07:02.612342,7463,92530,11188
2610,False,6281,2024-01-06 12:16:57.028096,35867,Joyce Graham,8119 Tina Mountain Apt. 794,Lake Shannonton,Massachusetts,8353454564,4795251875237483,2023-10-17 04:43:08.783608,6721,54061,11189
8273,False,6995,2024-02-29 23:57:56.188776,9224182,Nicole Sanders,39019 Hutchinson Lodge,South Vanessaberg,Idaho,(819)886-7773x65677,9210751008051706,2021-08-25 11:43:43.073589,6037,80899,11190
6544,False,6502,2024-03-24 20:37:57.673687,11890375.5,Timothy Ford,5746 Rebecca Fall,Mistystad,Pennsylvania,455.352.5661,6968710351409538,2023-08-29 02:10:22.918770,111,61373,11191
8865,False,4814,2024-02-07 07:51:51.023010,94,Cathy Rivera,144 Perez Forge Suite 745,South Stevenstad,Maryland,(897)541-8530x5455,7007664019647703,2021-05-05 11:23:47.552307,5996,71186,11192
9384,True,499,2024-02-19 20:36:03.363534,75108,Marcus Roberts,4655 Hess Meadows Suite 330,Karenshire,Oregon,001-234-352-3493,4872376777062653,2022-08-19 15:09:11.156422,1693,92530,11193
4818,False,6910,2024-03-09 12:32:44.138560,7,Dr. Lisa Davila,8631 Larry Summit Suite 986,West Michaelberg,Tennessee,+1-742-521-7340,2759274024997008,2021-04-03 16:50:44.361609,8222,97986,11194
1185,True,7238,2024-03-24 08:26:30.824430,2400,Matthew Sanders,5978 Wood Harbor,Marytown,Illinois,6532148935,0110669626453244,2023-03-12 08:09:55.668319,9249,97986,11195
1501,False,809,2024-01-27 18:14:55.454132,12,Clarence Carpenter,47974 Daniel Mill,Hoganberg,California,731.893.4994x78556,4645904887289857,2023-06-23 01:21:49.749181,6356,54061,11196
4617,False,7865,2024-03-22 09:36:13.663814,364783332,Steven Frost,129 Jackson Point Apt. 691,Ruthport,Louisiana,+1-352-291-9757x82294,0449477151203038,2020-12-22 00:44:22.124929,1536,92530,11197
3325,False,3390,2024-02-11 07:04:36.817441,7,Paula Stewart,266 Richards Plaza Apt. 188,Lake Jonathan,Arizona,+1-329-218-4882x90248,6730617146727083,2024-02-29 15:21:15.778096,2971,84034,11198
6420,False,6424,2024-01-22 11:02:04.986793,8,Dominic Johns,66673 Nancy Summit Apt. 462,Lake Staceymouth,Oklahoma,(965)547-1068x61458,2089957785660729,2020-10-05 18:28:28.676997,5927,69674,11199
2428,True,4848,2024-02-12 01:10:58.694789,356,Kathryn Fox,94022 Gilbert Valley Suite 559,Andrewshire,Delaware,(581)304-8377x910,0197565151555879,2022-03-05 14:20:36.343549,1062,40295,11200
6323,False,2003,2024-03-05 02:04:21.494385,3863,Ryan Odonnell,48053 Briggs Tunnel,Cookborough,Arizona,+1-619-206-1585x6712,2887072656929112,2023-12-05 07:30:43.447128,1860,27935,11201
3186,False,535,2024-03-03 09:12:58.863489,10,Casey Barry,334 Edward Ports Apt. 563,New Tracy,South Dakota,940-859-6625,8803694284665781,2021-06-29 09:43:03.985090,4127,19694,11202
9651,True,4098,2024-02-01 03:24:31.192836,721,Anna Cole,141 Hamilton Estate,Justinside,Wisconsin,+1-233-312-3333x1329,5014127691553857,2020-05-02 00:41:55.322565,8636,52272,11203
3478,False,7675,2024-02-12 12:38:39.812180,3,Ms. Jessica Waller,1840 David Brook Apt. 421,Travisbury,Michigan,399-632-0149,3808067016505616,2024-01-08 03:34:01.750989,2804,71186,11204
8814,False,7986,2024-03-15 09:30:38.891541,174581,Diana Hernandez,35951 Le Ridges,Port Leslie,Idaho,619.565.8037x12866,3380693543389276,2023-09-26 23:25:10.175153,3779,52272,11205
774,False,6310,2024-01-31 14:19:09.264318,15,Carol Willis,605 Kimberly Valleys Suite 172,Thomasville,Idaho,+1-210-299-0847,2078179215771174,2020-01-14 19:13:39.451257,7013,19694,11206
224,False,9104,2024-02-29 09:34:09.875206,395711,Kevin Pena,2426 Bennett Key,Bryantmouth,Missouri,001-764-653-1530x225,7258152068419900,2021-11-15 20:58:57.279850,341,81344,11207
5458,False,7545,2024-04-05 10:34:01.312920,8349639,Sharon Olson,1928 Johnson Square,Lake Ashleychester,Washington,(359)759-5482x31503,2631187358904663,2020-01-22 21:41:23.784795,6988,94877,11208
6031,False,3050,2024-01-22 23:21:41.331453,590,Matthew Holloway,29446 Rachel Orchard Suite 962,Hillberg,Minnesota,+1-471-238-4169,0922960026115208,2022-07-28 18:07:27.010190,9568,69674,11209
7190,True,7846,2024-03-15 15:07:12.273786,771,Andrea Garcia,948 David Extension,West Lauren,Maine,341-730-3634x7215,6605256766710659,2020-05-24 18:27:12.118579,6669,41845,11210
9943,False,934,2024-01-08 19:26:24.004439,5935751,Gregory Gibbs,05811 James Place Suite 335,Sarafort,New Mexico,001-664-731-2062x7059,9174343341611329,2020-01-05 07:33:25.761326,2882,26122,11211
8004,False,9024,2024-03-24 21:08:39.094353,6,Chase Mclean,597 Stephen Key Apt. 450,Anthonyborough,Utah,(954)635-0412,2374623642889285,2023-01-25 09:22:51.234789,2230,28960,11212
5636,True,5130,2024-01-19 21:35:22.806355,12,Theodore Hunt,4631 Cristian Trafficway Suite 535,Aaronfort,New York,(712)754-9655,5904865068789922,2021-03-28 13:48:27.379887,9755,26122,11213
6020,True,8993,2024-04-06 03:45:09.745361,56,Christine Davis,96271 Baker Underpass,New Bethany,Georgia,(738)521-6866x3896,8107539256230263,2022-04-29 19:08:25.397268,7186,28960,11214
5612,False,6406,2024-02-01 04:31:44.946407,520,Jacqueline Palmer,663 Suarez Plaza Apt. 627,West Sally,Hawaii,398.498.3733x948,9443402694795186,2020-03-07 20:51:03.133464,2465,71186,11215
3150,False,348,2024-04-02 09:00:34.090410,145.5,Douglas Petersen,55019 Kyle Avenue Suite 804,North Jessicatown,Arkansas,(483)409-2461x377,5221464966588658,2020-08-08 21:17:17.703825,9792,19694,11216
4854,True,7790,2024-03-08 21:50:23.248240,1973353,Robert Moore,90016 Amy Lock Apt. 705,Rangelhaven,Mississippi,625.277.1176x37192,2847492371960022,2022-08-14 17:19:25.709522,4854,61373,11217
6344,False,7565,2024-03-23 12:07:11.968326,14216012,Kathleen Esparza,01214 Seth Well Apt. 682,New Scott,South Carolina,(542)228-5077x060,0491175613769290,2020-03-21 05:03:08.081433,9632,40295,11218
1834,True,8867,2024-04-04 04:18:02.393968,69,Regina Ford,86322 Harper Oval,Salazarchester,Massachusetts,(287)800-4038,0053741042116967,2020-10-10 22:52:01.533624,8464,61373,11219
4200,False,7810,2024-02-28 06:23:57.036911,4,Jessica Johnson,442 Mccoy Cliff,Nicoleton,West Virginia,001-666-716-9274x16245,0862478654244048,2020-10-17 04:22:06.590445,3708,52272,11220
5672,True,9102,2024-03-28 11:37:47.959754,710,Grant Hanson,5418 Watson Village,West Nathanmouth,Virginia,2333861263,7050616026683724,2023-05-09 20:33:30.483505,5336,26093,11221
7421,True,7768,2024-04-07 11:47:49.487637,9187,Andre Rubio,10599 Jennifer Parkways Apt. 969,Port Diana,North Dakota,001-551-591-1548x9785,8962042953352278,2023-03-27 11:19:15.895859,9109,41845,11222
4388,True,3954,2024-03-26 00:55:36.973064,893766,Cathy Sanchez,788 Victoria Terrace Apt. 250,Stevenport,South Dakota,001-378-313-4636x7840,5529851842379005,2023-02-10 04:22:31.536374,3966,26093,11223
568,False,6670,2024-01-19 20:40:18.979618,35825,Wyatt Owens,033 Hickman Isle Suite 382,North Jason,Minnesota,6464943955,8976407144070298,2022-03-12 11:23:36.180130,6332,27935,11224
326,True,908,2024-03-24 02:22:33.737360,8,Michael Dennis,9556 Brittany Hills,North Brian,Maryland,551.899.4255x75872,7770438116686011,2024-01-19 02:38:50.497304,646,84034,11225
2169,False,7926,2024-02-11 03:32:40.095529,9358092,Donald Becker,741 Bean Keys Suite 821,West Howard,Florida,588.727.7169x136,6859837363222653,2022-08-04 13:36:15.698098,9228,81344,11226
6303,True,635,2024-02-21 08:32:45.163725,7571,Caleb Robinson,0276 Wolf Corner Apt. 913,New Samuelland,Ohio,380-444-4118,7570566582149329,2022-03-09 02:06:00.185165,2950,92530,11227
4499,True,7657,2024-01-16 12:31:16.985042,518996293,Alexandria Reynolds,46175 Pacheco Place Suite 156,South Jacobland,Missouri,(755)499-6656x64385,8003654122316034,2023-03-07 04:21:03.455220,4080,54061,11228
1695,False,219,2024-02-08 08:32:35.084286,44819,Kelly Fischer,0381 Victor Harbors Suite 254,North Elizabeth,Oklahoma,810.347.8330,7547499530247689,2023-02-23 12:30:49.240072,1210,29733,11229
1736,True,74,2024-01-27 06:34:55.477223,856896,David Bryan,2629 Owens Landing,Port Paulamouth,Colorado,2915334898,4381096642620998,2021-01-25 04:05:09.410358,1364,79023,11230
5477,True,9263,2024-01-26 02:57:36.724839,4,Carolyn Love,89645 Michael Cliff,Mclaughlintown,New York,001-588-441-5941,5198564919929732,2021-05-27 14:53:23.963684,6268,84034,11231
5654,False,6810,2024-03-03 06:01:11.240821,98,Steven Brown,38504 John Cape Apt. 309,East Kimberly,Utah,594.906.1016x2502,1725558633562432,2023-04-29 01:05:58.415097,4463,61373,11232
1461,True,1084,2024-04-04 14:49:34.790104,477396,Brian Frost,93780 Miller Canyon Apt. 166,Schwartzberg,Pennsylvania,885.389.4776,5508649106409375,2020-06-04 09:20:41.175793,1023,54061,11233
5239,True,5764,2024-01-04 00:21:41.221076,486165991,Justin Cook,627 Mason Points Apt. 821,Thompsonburgh,Delaware,629-793-8343,5136467457030861,2023-04-22 23:19:23.222048,6825,71186,11234
3270,False,7196,2024-04-08 21:53:51.496796,93878084,Ryan Johnson,811 Molly Greens,Krystalport,South Dakota,971.553.2361,5916557448778239,2020-09-30 15:12:40.519840,4820,84966,11235
3472,True,5686,2024-01-17 07:52:35.096447,100538,Caroline Pena,50482 Lori Streets,Sandersside,Georgia,338.915.0426x000,3137895422141944,2023-11-27 11:42:12.736917,7674,69674,11236
8938,True,9734,2024-03-02 23:59:37.533656,42,Eric Farley,4253 Michael Loop Apt. 895,Port Abigailbury,North Dakota,(705)239-0138x794,1226635282769073,2023-06-23 06:34:41.605051,8714,52272,11237
6137,False,1780,2024-01-19 17:22:36.600422,1,David Smith,721 Gray Canyon,North Pamelahaven,Maryland,687.817.0141x807,4208094115681883,2021-11-26 01:03:37.007718,695,27935,11238
358,True,6085,2024-02-29 06:26:52.409891,303118,Misty Singleton,5718 Graham Fall Suite 753,Tamaraport,Oklahoma,+1-816-796-1402x310,8165263232758999,2023-04-20 08:02:32.740252,277,41845,11239
3907,True,442,2024-02-20 00:00:25.757859,162,Linda Carter,161 Sanchez Drive,South Victorville,Pennsylvania,+1-441-410-4958,2652104912040752,2020-02-12 04:02:02.466745,5141,92530,11240
9753,False,5884,2024-02-09 11:44:21.481290,4244,Nicholas Johnson,246 Delgado Roads,Brittanyside,Vermont,399.238.6237x193,7959644015005356,2020-05-02 05:09:32.038086,3289,52272,11241
6554,False,827,2024-02-17 15:22:32.444063,5686,Gregory Espinoza,9772 Brittany Cove,New Brenda,Arkansas,877.643.2494x697,7371123529162168,2023-06-15 11:00:51.585232,5354,92530,11242
1486,False,4765,2024-03-01 12:25:51.927567,6983324,Jessica Miller,645 Robert Viaduct Apt. 440,East Charlestown,Kentucky,(275)359-8303,2869798561650150,2020-04-10 01:41:36.917605,6795,79023,11243
8257,True,1448,2024-04-01 01:56:54.389726,5008,David Short,43977 George Flat,North Williamview,Pennsylvania,+1-892-246-4864x1753,4481663058990218,2020-08-01 21:11:25.052795,2186,61373,11244
1022,True,5122,2024-01-08 22:16:51.661177,855569488,David Fields,1085 Kara Trail Apt. 082,Andreamouth,Michigan,636-720-4762,2160512718349210,2021-01-29 13:17:21.798626,5351,57258,11245
8372,False,4487,2024-03-19 02:50:37.485601,29,Stacy Evans,3477 Lauren Corner Apt. 579,Jacobberg,Nebraska,(241)603-3131x6855,1969307951791091,2023-05-13 17:23:10.498676,5480,60657,11246
4284,False,2118,2024-03-16 19:10:22.731806,40,Emily Mann,643 Miller Avenue,Johnburgh,Michigan,463-353-3317x211,7067839019603945,2023-07-16 14:40:09.080113,9925,26122,11247
1033,True,4982,2024-01-09 21:27:53.277753,5922012,Jason Castillo,753 Washington Lock Suite 306,Ericview,New Mexico,588-395-4957,7602683476228698,2021-11-07 00:09:58.720164,7176,81344,11248
4594,False,5254,2024-03-31 12:25:48.371323,4738,Steven Hensley Jr.,88827 Hernandez Lakes,Sheppardfurt,Alabama,658.349.6643x603,7249668524153131,2021-04-02 14:18:39.945719,4214,81344,11249
2314,False,3118,2024-02-18 00:31:38.644565,890,Erica Mueller,8645 Trujillo Green Suite 027,Douglasview,Maryland,001-957-681-1810x591,1872659881509901,2021-09-28 07:22:47.291985,7352,26093,11250
5086,True,587,2024-02-17 06:55:25.259126,254082,Matthew Marquez,27636 Smith Ports,Jessicaburgh,Arkansas,(367)315-6351,7225803441609869,2020-03-29 14:15:23.548053,3452,61373,11251
3385,True,8929,2024-02-17 10:41:24.112174,11733,Zachary Munoz,5453 Jonathan Burg,East Sarahshire,New Jersey,(422)652-3612x196,1846108038607995,2021-05-16 11:02:25.216566,3819,26122,11252
2302,True,7976,2024-02-11 18:45:42.357780,2722,Michelle Gordon,64647 Chad Terrace,Lake Ryanshire,Alabama,(678)934-4003x05574,8823129007929973,2023-07-03 12:22:55.199316,5177,81344,11253
5294,True,7100,2024-03-10 15:18:17.802716,346064903,Shelley Francis,8967 Jackson Causeway Suite 039,Danieltown,West Virginia,+1-715-594-1064,2689916147486932,2020-03-21 21:15:55.039068,8713,69674,11254
